timestamp,city,temperature (°C),humidity (%),wind_speed (km/h),weather
12/11/2024 14:47,Ballari,31.34711203378817,72,19.782381295114572,partly cloudy
12/11/2024 14:48,Ballari,40.226087190843,74,20.29301231912985,partly cloudy
12/11/2024 14:49,Ballari,42.599300086361765,67,13.600699015583569,partly cloudy
12/11/2024 14:50,Ballari,42.166599564393735,67,12.475808916313913,partly cloudy
12/11/2024 14:51,Ballari,32.621659749417304,80,16.991577450944554,partly cloudy
12/11/2024 14:52,Ballari,40.48181688724634,78,16.22519855273943,cloudy
12/11/2024 14:53,Ballari,37.42994956181984,60,10.101587882200064,cloudy
12/11/2024 14:54,Ballari,42.43936406976089,79,13.77429094598986,partly cloudy
12/11/2024 14:55,Ballari,35.4798204905367,60,17.40471448812981,partly cloudy
12/11/2024 14:56,Ballari,35.90693816569573,66,19.72063456683025,partly cloudy
12/11/2024 14:57,Ballari,41.33932588245949,62,18.88492166139429,partly cloudy
12/11/2024 14:58,Ballari,34.16711605385233,66,15.895367113251684,cloudy
12/11/2024 14:59,Ballari,35.62929640534334,64,21.222060191749502,partly cloudy
12/11/2024 15:00,Ballari,43.480151393764935,78,10.401461491635532,cloudy
12/11/2024 15:01,Ballari,34.16976445099798,73,18.81117814188455,cloudy
12/11/2024 15:02,Ballari,35.05411695486544,70,16.551394447813852,partly cloudy
12/11/2024 15:03,Ballari,37.98495887817673,60,13.079213442691858,cloudy
12/11/2024 15:04,Ballari,39.12775290287754,70,15.97979485345118,partly cloudy
12/11/2024 15:05,Ballari,40.60737002945906,76,16.272945980275676,cloudy
12/11/2024 15:06,Ballari,40.52368882106813,80,20.2118832540719,partly cloudy
12/11/2024 15:07,Ballari,33.873720105203056,65,19.14897038188217,partly cloudy
12/11/2024 15:08,Ballari,39.576377833060405,76,15.13081817133611,partly cloudy
12/11/2024 15:09,Ballari,37.0921327695347,77,10.883089968784954,partly cloudy
12/11/2024 15:10,Ballari,38.166462294544296,72,12.861739465842328,partly cloudy
12/11/2024 15:11,Ballari,37.19612817989955,80,20.25648915400481,cloudy
12/11/2024 15:12,Ballari,33.54324819608303,80,11.80916009519802,partly cloudy
12/11/2024 15:13,Ballari,35.74290736249023,62,20.077257554545263,cloudy
12/11/2024 15:14,Ballari,43.24995741315898,72,16.381294857086303,cloudy
12/11/2024 15:15,Ballari,35.1197817818024,61,16.025039556470965,partly cloudy
12/11/2024 15:16,Ballari,38.58261731026513,78,20.539161262714774,partly cloudy
12/11/2024 15:17,Ballari,36.17197992503616,63,12.779855544457964,cloudy
12/11/2024 15:18,Ballari,29.77330569036453,78,12.825952059631822,partly cloudy
12/11/2024 15:19,Ballari,41.29901670708621,64,11.173793682697315,partly cloudy
12/11/2024 15:20,Ballari,30.146045423193968,69,21.15789105096376,cloudy
12/11/2024 15:21,Ballari,37.83825394101465,66,20.687465424611208,cloudy
12/11/2024 15:22,Ballari,36.10492785057537,70,15.421693022467174,cloudy
12/11/2024 15:23,Ballari,33.71334391466045,76,12.054032906801387,cloudy
12/11/2024 15:24,Ballari,42.25143904598172,69,18.248487636544745,cloudy
12/11/2024 15:25,Ballari,37.20619956612106,68,13.884132625766345,cloudy
12/11/2024 15:26,Ballari,37.375538692771535,72,15.518649832507304,cloudy
12/11/2024 15:27,Ballari,32.3488035038672,67,11.648208746638822,partly cloudy
12/11/2024 15:28,Ballari,40.38339667273125,64,21.901894475296903,cloudy
12/11/2024 15:29,Ballari,40.68131714334048,60,18.262176758572345,cloudy
12/11/2024 15:30,Ballari,37.09516162451328,79,18.874532882024432,partly cloudy
12/11/2024 15:31,Ballari,37.61417997625016,60,13.720153862429482,cloudy
12/11/2024 15:32,Ballari,37.48377751464444,75,15.462213205308476,cloudy
12/11/2024 15:33,Ballari,33.09502586319371,61,16.76060352711686,partly cloudy
12/11/2024 15:34,Ballari,38.23992347295754,63,13.44591512386464,partly cloudy
12/11/2024 15:35,Ballari,35.263479821206936,73,19.078634135148533,cloudy
12/11/2024 15:36,Ballari,36.034868562142535,72,12.87087393566766,partly cloudy
12/11/2024 15:37,Ballari,41.08169367833314,68,21.224961475858976,cloudy
12/11/2024 15:38,Ballari,38.71382125631912,70,15.964264283073607,cloudy
12/11/2024 15:39,Ballari,37.90990689941272,64,16.08465768551821,partly cloudy
12/11/2024 15:40,Ballari,39.87193466922257,66,17.602474887148222,cloudy
12/11/2024 15:41,Ballari,34.4114319238935,63,12.948720067378927,cloudy
12/11/2024 15:42,Ballari,38.93784226725954,79,15.191308576342724,cloudy
12/11/2024 15:43,Ballari,36.53598582736599,61,11.145185627790104,partly cloudy
12/11/2024 15:44,Ballari,35.01290277924076,61,14.833591358047666,cloudy
12/11/2024 15:45,Ballari,37.31588305544374,80,17.751355777115467,cloudy
12/11/2024 15:46,Ballari,34.00871305127997,71,15.458551606733778,partly cloudy
12/11/2024 15:47,Ballari,37.98566964973948,60,12.009630001531171,partly cloudy
12/11/2024 15:48,Ballari,39.58446701374489,75,16.58428907760974,cloudy
12/11/2024 15:49,Ballari,42.17764431046374,70,13.63514330122128,partly cloudy
12/11/2024 15:50,Ballari,37.57679727326218,61,12.57678611235387,partly cloudy
12/11/2024 15:51,Ballari,36.61771942375952,60,21.849673547479902,cloudy
12/11/2024 15:52,Ballari,41.45000482503473,67,19.800990927129497,cloudy
12/11/2024 15:53,Ballari,36.32535737913286,73,14.424744709669806,partly cloudy
12/11/2024 15:54,Ballari,34.61490750287092,62,20.976855722857582,cloudy
12/11/2024 15:55,Ballari,36.57447969332784,73,21.16362802350944,partly cloudy
12/11/2024 15:56,Ballari,39.489861280241485,78,12.220094805926804,cloudy
12/11/2024 15:57,Ballari,39.00495768852866,79,14.32838571055762,cloudy
12/11/2024 15:58,Ballari,35.690160799822884,77,16.657149967031444,partly cloudy
12/11/2024 15:59,Ballari,31.88464178100729,65,20.059082156135915,partly cloudy
12/11/2024 16:00,Ballari,34.63826988570731,73,13.045750830297155,partly cloudy
12/11/2024 16:01,Ballari,31.870670418544087,80,11.962371069538984,cloudy
12/11/2024 16:02,Ballari,37.496482691227776,73,16.822597272098527,partly cloudy
12/11/2024 16:03,Ballari,39.39916596792306,66,12.390302522535883,cloudy
12/11/2024 16:04,Ballari,38.99454534122175,66,12.880540772209956,partly cloudy
12/11/2024 16:05,Ballari,37.18694868845588,71,21.32843508847349,cloudy
12/11/2024 16:06,Ballari,38.46436706130573,80,14.473039605926733,cloudy
12/11/2024 16:07,Ballari,37.24685333788539,66,16.629509522562806,cloudy
12/11/2024 16:08,Ballari,42.01135375531526,72,15.41551147662591,partly cloudy
12/11/2024 16:09,Ballari,33.72126194155309,74,21.90773904596328,cloudy
12/11/2024 16:10,Ballari,30.467576415747896,66,10.736583028771165,partly cloudy
12/11/2024 16:11,Ballari,40.96557290929852,63,18.222976641551902,partly cloudy
12/11/2024 16:12,Ballari,33.02381826004917,74,15.78821244712836,cloudy
12/11/2024 16:13,Ballari,32.14922778655546,75,19.8593211525214,partly cloudy
12/11/2024 16:14,Ballari,36.67374628009531,78,12.769094365847693,cloudy
12/11/2024 16:15,Ballari,36.94403424037976,60,11.598878099859238,partly cloudy
12/11/2024 16:16,Ballari,41.29039390408092,68,11.797530301478965,cloudy
12/11/2024 16:17,Ballari,35.0446701655224,69,20.71270599473624,cloudy
12/11/2024 16:18,Ballari,30.645762304242226,60,16.699022810619205,partly cloudy
12/11/2024 16:19,Ballari,34.18327273348373,72,17.724875784261926,cloudy
12/11/2024 16:20,Ballari,41.2958384780649,69,11.707323793933917,cloudy
12/11/2024 16:21,Ballari,37.258829737326224,80,12.2359069944444,partly cloudy
12/11/2024 16:22,Ballari,35.098206354107546,60,17.84190572500632,partly cloudy
12/11/2024 16:23,Ballari,37.30999532579499,69,21.320255812322685,partly cloudy
12/11/2024 16:24,Ballari,36.27258836245301,80,15.314617038108674,cloudy
12/11/2024 16:25,Ballari,40.21347818464181,60,12.884239057194463,partly cloudy
12/11/2024 16:26,Ballari,40.87577739422769,62,16.807475797665166,cloudy
12/11/2024 16:27,Ballari,30.492309730853407,69,12.262972778601718,cloudy
12/11/2024 16:28,Ballari,32.27359584971563,74,11.479964052338952,partly cloudy
12/11/2024 16:29,Ballari,40.64467733887911,77,19.044126625760804,cloudy
12/11/2024 16:30,Ballari,34.83432591078038,64,12.957651119493814,cloudy
12/11/2024 16:31,Ballari,35.03760102705881,70,15.814921597318856,cloudy
12/11/2024 16:32,Ballari,33.98588993668148,65,15.79618157112268,cloudy
12/11/2024 16:33,Ballari,33.889134425347365,60,13.470452905537702,partly cloudy
12/11/2024 16:34,Ballari,40.65995805861434,63,13.172668284411245,partly cloudy
12/11/2024 16:35,Ballari,40.72594011978976,70,18.98957950406176,cloudy
12/11/2024 16:36,Ballari,36.23216548721975,73,14.347430746126722,cloudy
12/11/2024 16:37,Ballari,41.32861400262553,61,15.453861869607817,partly cloudy
12/11/2024 16:38,Ballari,32.81194442126982,80,11.95461117854285,partly cloudy
12/11/2024 16:39,Ballari,37.35093200302497,76,20.21825642102125,partly cloudy
12/11/2024 16:40,Ballari,34.142558859012006,63,21.698999466748504,cloudy
12/11/2024 16:41,Ballari,40.23549491163661,64,10.10174292707273,cloudy
12/11/2024 16:42,Ballari,36.86955633614399,69,16.466138193219514,partly cloudy
12/11/2024 16:43,Ballari,40.211997890018864,66,11.23094833823036,cloudy
12/11/2024 16:44,Ballari,43.277790557961765,80,18.99197590660209,cloudy
12/11/2024 16:45,Ballari,34.964528113606704,70,17.616923953347346,partly cloudy
12/11/2024 16:46,Ballari,32.47030467006122,64,20.912734923628385,partly cloudy
12/11/2024 16:47,Ballari,35.48951308144698,78,20.96252214472463,cloudy
12/11/2024 16:48,Ballari,40.98462006508401,73,19.174636204696988,partly cloudy
12/11/2024 16:49,Ballari,35.212030788060474,80,18.29617595977643,cloudy
12/11/2024 16:50,Ballari,36.889757308817,79,20.07841141425616,partly cloudy
12/11/2024 16:51,Ballari,36.73518780139912,79,16.350018427464846,partly cloudy
12/11/2024 16:52,Ballari,35.079993772646425,70,10.958996397579822,cloudy
12/11/2024 16:53,Ballari,43.861948624932594,80,10.382285107916204,partly cloudy
12/11/2024 16:54,Ballari,36.22256931386551,73,15.651975307056356,partly cloudy
12/11/2024 16:55,Ballari,38.90282557516703,61,12.635699669738113,cloudy
12/11/2024 16:56,Ballari,37.80098023550624,72,17.57154509751004,cloudy
12/11/2024 16:57,Ballari,31.90522626624478,67,15.741701613401474,cloudy
12/11/2024 16:58,Ballari,41.49222349010409,63,18.453874731012554,partly cloudy
12/11/2024 16:59,Ballari,30.330486237076663,67,21.97273896133552,partly cloudy
12/11/2024 17:00,Ballari,36.7767756580431,62,10.089369952129832,partly cloudy
12/11/2024 17:01,Ballari,44.24653759795617,69,20.926741578877465,cloudy
12/11/2024 17:02,Ballari,33.02073100295684,75,18.99384861012952,cloudy
12/11/2024 17:03,Ballari,35.00913939535486,60,20.18181910181842,cloudy
12/11/2024 17:04,Ballari,32.883694364197446,80,15.469973569969484,partly cloudy
12/11/2024 17:05,Ballari,31.96198734572008,68,12.371168766571056,cloudy
12/11/2024 17:06,Ballari,31.80900775374908,76,10.549744495276707,cloudy
12/11/2024 17:07,Ballari,38.045286359627454,61,17.726320134747112,cloudy
12/11/2024 17:08,Ballari,40.41103724552265,77,12.352531604049355,cloudy
12/11/2024 17:09,Ballari,37.57114687694785,72,13.502331806249265,cloudy
12/11/2024 17:10,Ballari,36.66911066139762,64,20.45714088486679,cloudy
12/11/2024 17:11,Ballari,35.88991612496896,61,16.228220276047928,cloudy
12/11/2024 17:12,Ballari,35.68495262324521,77,19.47673559695099,cloudy
12/11/2024 17:13,Ballari,33.10092552835982,62,11.86884504846954,cloudy
12/11/2024 17:14,Ballari,37.13669623955758,74,15.182890585396825,cloudy
12/11/2024 17:15,Ballari,34.684180619861806,76,19.04757066872816,partly cloudy
12/11/2024 17:16,Ballari,30.916468884296386,79,21.02284285369888,cloudy
12/11/2024 17:17,Ballari,31.62493460110883,78,19.984963774242672,cloudy
12/11/2024 17:18,Ballari,35.88361617579017,73,20.55547715749076,cloudy
12/11/2024 17:19,Ballari,39.910397341946506,62,10.309860862859995,partly cloudy
12/11/2024 17:20,Ballari,40.97347695903088,77,10.974806329818884,partly cloudy
12/11/2024 17:21,Ballari,30.929476814024103,79,16.309952997922622,cloudy
12/11/2024 17:22,Ballari,37.93793100250617,80,20.61119083869565,cloudy
12/11/2024 17:23,Ballari,38.50804050785872,64,19.43283509639184,cloudy
12/11/2024 17:24,Ballari,37.32274193592491,78,12.817277520984389,cloudy
12/11/2024 17:25,Ballari,37.88055235689533,71,20.27633342141828,cloudy
12/11/2024 17:26,Ballari,34.55282021140171,70,15.112944539966565,partly cloudy
12/11/2024 17:27,Ballari,41.71087456240601,74,14.417213444500078,partly cloudy
12/11/2024 17:28,Ballari,41.86454655647106,72,16.701051659240562,cloudy
12/11/2024 17:29,Ballari,41.45719412173746,68,17.8752178094985,cloudy
12/11/2024 17:30,Ballari,39.332771465605234,78,20.293150579885197,partly cloudy
12/11/2024 17:31,Ballari,32.37197076925372,74,16.401992404121263,partly cloudy
12/11/2024 17:32,Ballari,36.47592564136653,75,20.26033713287509,cloudy
12/11/2024 17:33,Ballari,30.23741635746803,64,15.034391906312669,partly cloudy
12/11/2024 17:34,Ballari,33.28073102544598,60,21.32853060562357,cloudy
12/11/2024 17:35,Ballari,38.04088593990807,80,12.669890126744267,cloudy
12/11/2024 17:36,Ballari,31.48796140060307,61,19.76677145250623,partly cloudy
12/11/2024 17:37,Ballari,37.59836002637947,65,20.859305534085173,cloudy
12/11/2024 17:38,Ballari,36.86900859263301,74,16.376111162327454,partly cloudy
12/11/2024 17:39,Ballari,39.72949339534474,68,21.470316795528767,cloudy
12/11/2024 17:40,Ballari,34.466765542315215,67,14.329060735677462,cloudy
12/11/2024 17:41,Ballari,31.73605462173166,77,20.04951346586322,partly cloudy
12/11/2024 17:42,Ballari,35.57599133999233,66,17.92047287594924,cloudy
12/11/2024 17:43,Ballari,32.92165913957418,65,20.30651018931472,partly cloudy
12/11/2024 17:44,Ballari,37.20798722302294,63,10.371475038265627,partly cloudy
12/11/2024 17:45,Ballari,35.604931712750826,69,11.31543503183538,partly cloudy
12/11/2024 17:46,Ballari,35.02251071121026,74,11.28698356344971,partly cloudy
12/11/2024 17:47,Ballari,39.91413094840504,71,10.683550064783908,cloudy
12/11/2024 17:48,Ballari,34.61716928424896,70,20.29172673960975,partly cloudy
12/11/2024 17:49,Ballari,36.65509963925031,71,13.98698162557814,partly cloudy
12/11/2024 17:50,Ballari,40.51288745393782,64,19.44509098558787,cloudy
12/11/2024 17:51,Ballari,40.05752644253768,79,18.69367330735525,partly cloudy
12/11/2024 17:52,Ballari,42.0376124952885,71,12.499774902576094,partly cloudy
12/11/2024 17:53,Ballari,37.203735173156254,68,11.051306048329357,partly cloudy
12/11/2024 17:54,Ballari,39.33892629081949,67,19.20750655785752,cloudy
12/11/2024 17:55,Ballari,32.49008029646222,64,20.71639953505839,cloudy
12/11/2024 17:56,Ballari,37.696304151020776,71,14.328161323594664,partly cloudy
12/11/2024 17:57,Ballari,35.324161489520606,74,14.867655726542598,partly cloudy
12/11/2024 17:58,Ballari,33.85412525350348,75,18.31632172119373,cloudy
12/11/2024 17:59,Ballari,40.907338397612726,70,12.825775142780046,partly cloudy
12/11/2024 18:00,Ballari,35.25275161975509,62,17.89244236882081,cloudy
12/11/2024 18:01,Ballari,31.61782802907413,65,18.204081220750663,partly cloudy
12/11/2024 18:02,Ballari,35.45449602177976,63,19.925906858953795,partly cloudy
12/11/2024 18:03,Ballari,35.18041952274343,79,12.602528974356854,partly cloudy
12/11/2024 18:04,Ballari,36.31515289828295,60,16.5535483188542,cloudy
12/11/2024 18:05,Ballari,32.23608475549652,62,15.640096176677044,partly cloudy
12/11/2024 18:06,Ballari,37.46536396468093,61,18.223637800811492,partly cloudy
12/11/2024 18:07,Ballari,36.02469003077437,75,19.596316960268386,partly cloudy
12/11/2024 18:08,Ballari,38.00940072609447,67,16.49300855790473,cloudy
12/11/2024 18:09,Ballari,39.19943347481105,78,13.003564942167683,partly cloudy
12/11/2024 18:10,Ballari,32.996740172013084,72,17.17279924666841,cloudy
12/11/2024 18:11,Ballari,32.17321258347653,74,14.56989032488948,cloudy
12/11/2024 18:12,Ballari,36.49351324495224,79,14.783098748225608,cloudy
12/11/2024 18:13,Ballari,39.90856990408607,66,10.886526472404752,partly cloudy
12/11/2024 18:14,Ballari,35.641473907068246,65,12.84482040252253,cloudy
12/11/2024 18:15,Ballari,41.33901183415706,61,11.825502736816992,cloudy
12/11/2024 18:16,Ballari,37.51787478175166,63,21.173261142179808,cloudy
12/11/2024 18:17,Ballari,37.76520828514965,61,16.441026328665433,partly cloudy
12/11/2024 18:18,Ballari,39.03746188762199,69,15.115773726494414,cloudy
12/11/2024 18:19,Ballari,40.67026737204341,71,18.160208119212854,partly cloudy
12/11/2024 18:20,Ballari,33.75737404457032,66,18.913674167124384,partly cloudy
12/11/2024 18:21,Ballari,35.95902871623065,72,19.338405036528872,cloudy
12/11/2024 18:22,Ballari,35.14311432490305,62,19.75090008053813,partly cloudy
12/11/2024 18:23,Ballari,33.11595190822861,76,18.675291488420232,cloudy
12/11/2024 18:24,Ballari,37.92593888797085,71,10.66047039359767,cloudy
12/11/2024 18:25,Ballari,36.17486171995589,76,10.611222470675193,partly cloudy
12/11/2024 18:26,Ballari,39.82279559676884,73,10.418291813477072,cloudy
12/11/2024 18:27,Ballari,37.43277404577373,64,12.010484507856509,partly cloudy
12/11/2024 18:28,Ballari,32.363292207114355,67,11.825122803153608,partly cloudy
12/11/2024 18:29,Ballari,35.483274603013335,78,11.682056223360734,cloudy
12/11/2024 18:30,Ballari,37.924007272069865,63,16.63755153697503,partly cloudy
12/11/2024 18:31,Ballari,35.89582893003746,72,16.585251374198236,cloudy
12/11/2024 18:32,Ballari,41.16432048868241,66,17.08279905187976,partly cloudy
12/11/2024 18:33,Ballari,42.07858091649192,75,20.589765921025062,cloudy
12/11/2024 18:34,Ballari,39.93561584813392,69,19.162955431413863,cloudy
12/11/2024 18:35,Ballari,38.866157417918814,77,21.859094050581955,cloudy
12/11/2024 18:36,Ballari,41.60668882792542,72,15.86133439973468,partly cloudy
12/11/2024 18:37,Ballari,37.72585120560686,61,10.9458739747072,partly cloudy
12/11/2024 18:38,Ballari,38.57669248107323,68,13.592478105943933,partly cloudy
12/11/2024 18:39,Ballari,41.11309142649817,73,19.43867681635107,cloudy
12/11/2024 18:40,Ballari,38.06616408468275,64,12.957432766571577,cloudy
12/11/2024 18:41,Ballari,35.255500696055954,60,19.612902775309347,cloudy
12/11/2024 18:42,Ballari,35.7395901408871,78,10.657658153281686,partly cloudy
12/11/2024 18:43,Ballari,33.40117761812728,60,20.508090129600667,cloudy
12/11/2024 18:44,Ballari,39.16985391124026,60,11.560370513296158,cloudy
12/11/2024 18:45,Ballari,39.89131183018183,65,18.13802839686956,partly cloudy
12/11/2024 18:46,Ballari,39.8721472837102,65,16.293300649101866,partly cloudy
12/11/2024 18:47,Ballari,39.91793479253054,79,15.593991011362904,cloudy
12/11/2024 18:48,Ballari,35.593782413020364,77,17.354540148049175,partly cloudy
12/11/2024 18:49,Ballari,38.83221167715856,68,14.669628954707068,partly cloudy
12/11/2024 18:50,Ballari,38.47555918079458,65,19.68240409056541,partly cloudy
12/11/2024 18:51,Ballari,43.522449119592,74,21.301968061592422,partly cloudy
12/11/2024 18:52,Ballari,37.74656268173952,62,20.27821167152412,partly cloudy
12/11/2024 18:53,Ballari,34.7623791063793,62,20.602194648774883,cloudy
12/11/2024 18:54,Ballari,40.75091633371086,74,17.75916456455326,partly cloudy
12/11/2024 18:55,Ballari,37.791401899482814,74,15.904240008603496,cloudy
12/11/2024 18:56,Ballari,38.41514708360947,70,14.21845798538837,partly cloudy
12/11/2024 18:57,Ballari,36.81992264362541,63,20.731229036459982,cloudy
12/11/2024 18:58,Ballari,42.068711920576064,71,15.954195460836624,partly cloudy
12/11/2024 18:59,Ballari,32.62590513893385,70,17.1826699173686,partly cloudy
12/11/2024 19:00,Ballari,37.459454946093935,65,12.231328539038111,cloudy
12/11/2024 19:01,Ballari,40.34861161550046,71,11.521227428299426,cloudy
12/11/2024 19:02,Ballari,34.95433271800569,80,18.66855923324605,partly cloudy
12/11/2024 19:03,Ballari,36.9252261449678,79,11.978840654923916,cloudy
12/11/2024 19:04,Ballari,39.092353162053634,63,16.524406816229238,cloudy
12/11/2024 19:05,Ballari,37.403697554505015,61,21.90666597977518,cloudy
12/11/2024 19:06,Ballari,40.87626736690908,79,13.246810517425638,partly cloudy
12/11/2024 19:07,Ballari,43.17218299765148,67,19.514388021756933,partly cloudy
12/11/2024 19:08,Ballari,30.659630277016124,68,15.69357679960106,partly cloudy
12/11/2024 19:09,Ballari,29.82912323976716,63,11.117922822511767,partly cloudy
12/11/2024 19:10,Ballari,32.041953566289386,73,12.634151879612048,partly cloudy
12/11/2024 19:11,Ballari,42.04901882046634,71,12.102578632900483,partly cloudy
12/11/2024 19:12,Ballari,38.43099810757781,77,15.318185678578356,cloudy
12/11/2024 19:13,Ballari,33.93852298558276,71,16.14747067298424,cloudy
12/11/2024 19:14,Ballari,40.32991954675023,72,19.2993835126518,partly cloudy
12/11/2024 19:15,Ballari,41.8203952172684,75,17.992407587357818,cloudy
12/11/2024 19:16,Ballari,44.54560188389979,69,10.491389522302054,cloudy
12/11/2024 19:17,Ballari,33.972183458567024,62,13.73986130825062,cloudy
12/11/2024 19:18,Ballari,30.236963768995672,61,10.48222744367108,cloudy
12/11/2024 19:19,Ballari,34.571384996712254,61,20.406501600604564,cloudy
12/11/2024 19:20,Ballari,36.95355524553372,65,21.98304868079606,cloudy
12/11/2024 19:21,Ballari,37.8580038644067,62,21.212920931148,partly cloudy
12/11/2024 19:22,Ballari,38.576586091114976,69,19.137225868112104,partly cloudy
12/11/2024 19:23,Ballari,38.54295023261122,72,15.996486368231906,partly cloudy
